game_id,year,season,player,commentary
2,1904,fall,Turkey,"In this turn, Turkey's strategy involved consolidation."
2,1904,fall,England,"In this turn, England's strategy involved aggression, consolidation. However, its attempted attacks on Bre (from France) were repelled."
2,1904,fall,France,"In this turn, France's strategy involved consolidation."
2,1904,fall,Austria,"In this turn, Austria's strategy involved aggression, consolidation. However, its attempted attacks on Con (from Turkey) were repelled. It projected power by providing key support for Turkey's efforts."
2,1904,fall,Germany,"In this turn, Germany's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Ruh, Den, NTH. It projected power by providing key support for England's efforts, Russia's efforts."
2,1904,fall,Italy,"In this turn, Italy's strategy involved aggression, expansion, consolidation. However, its attempted attacks on Smy (from Turkey) were repelled. The nation expanded into neutral territories, claiming Naf."
2,1904,winter,Turkey,"In this turn, Turkey's strategy involved a reduction of forces. It was forced to disband units at Smy."
2,1904,winter,Italy,"In this turn, Italy's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Ven."
2,1904,winter,Austria,"In this turn, Austria's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Bud."
2,1904,winter,Germany,"In this turn, Germany's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Ber, an Army in Mun."
2,1904,winter,France,"In this turn, France's strategy involved a reduction of forces. It was forced to disband units at Gas."
2,1905,spring,Turkey,"In this turn, Turkey's strategy involved consolidation."
2,1905,spring,England,"In this turn, England's strategy involved aggression, consolidation. It launched successful assaults, capturing Bre (from France). It projected power by providing key support for Russia's efforts."
2,1905,spring,France,"In this turn, France's strategy involved consolidation."
2,1905,spring,Austria,"In this turn, Austria's strategy involved aggression, consolidation. However, its attempted attacks on Sev (from Turkey), War (from Russia), Con (from Turkey) were repelled."
2,1905,spring,Germany,"In this turn, Germany's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming HEL, Sil, Boh, Gal."
2,1905,spring,Italy,"In this turn, Italy's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Smy (from Turkey). The nation expanded into neutral territories, claiming Pie."
2,1905,fall,Turkey,"In this turn, Turkey's strategy involved consolidation."
2,1905,fall,England,"In this turn, England's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming IRI, Nwy, MAO."
2,1905,fall,France,"In this turn, France's strategy involved holding positions."
2,1905,fall,Austria,"In this turn, Austria's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Con (from Turkey). The nation expanded into neutral territories, claiming Alb. It projected power by providing key support for Turkey's efforts."
2,1905,fall,Germany,"In this turn, Germany's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Vie (from Austria). The nation expanded into neutral territories, claiming Boh. Logistically, it executed important convoys, including moving an army from Lon to Nwy."
2,1905,fall,Italy,"In this turn, Italy's strategy involved consolidation."
2,1905,winter,Turkey,"In this turn, Turkey's strategy involved a reduction of forces. It was forced to disband units at Ank."
2,1905,winter,Germany,"In this turn, Germany's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Ber."
2,1905,winter,Italy,"In this turn, Italy's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Ven."
2,1905,winter,England,"In this turn, England's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Lon."
2,1905,winter,France,"In this turn, France's strategy involved a reduction of forces. It was forced to disband units at Gas."
2,1906,spring,Turkey,"In this turn, Turkey's strategy involved consolidation."
2,1906,spring,Italy,"In this turn, Italy's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Tyr."
2,1906,spring,France,"In this turn, France's strategy involved holding positions."
2,1906,spring,Austria,"In this turn, Austria's strategy involved aggression, consolidation. However, its attempted attacks on Vie (from Germany) were repelled."
2,1906,spring,Germany,"In this turn, Germany's strategy involved aggression, expansion, consolidation. However, its attempted attacks on Bud (from Austria) were repelled. The nation expanded into neutral territories, claiming Bel, Sil, Hol."
2,1906,spring,England,"In this turn, England's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Stp (from Russia). The nation expanded into neutral territories, claiming Pic, Gas. It projected power by providing key support for Turkey's efforts. Logistically, it executed important convoys, including moving an army from Lon to Pic."
2,1906,fall,Turkey,"In this turn, Turkey's strategy involved aggression, consolidation. It launched successful assaults, capturing Con (from Austria)."
2,1906,fall,Italy,"In this turn, Italy's strategy involved consolidation."
2,1906,fall,France,"In this turn, France's strategy involved holding positions."
2,1906,fall,Austria,"In this turn, Austria's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Ser, Rum, Bul."
2,1906,fall,Germany,"In this turn, Germany's strategy involved aggression, consolidation. However, its attempted attacks on Mar (from Italy) were repelled. It projected power by providing key support for Russia's efforts."
2,1906,fall,England,"In this turn, England's strategy involved aggression, expansion, consolidation. It launched successful assaults, capturing Bre (from France). The nation expanded into neutral territories, claiming MAO, Lvn, Spa. It projected power by providing key support for Turkey's efforts."
2,1906,winter,Turkey,"In this turn, Turkey's strategy involved reinforcement. During the build phase, it strengthened its military by creating an Army in Ank."
2,1906,winter,Italy,"In this turn, Italy's strategy involved a reduction of forces. It was forced to disband units at Tyr."
2,1906,winter,Austria,"In this turn, Austria's strategy involved a reduction of forces. It was forced to disband units at AEG."
2,1906,winter,England,"In this turn, England's strategy involved reinforcement. During the build phase, it strengthened its military by creating a Fleet in Lon."
2,1907,spring,Turkey,"In this turn, Turkey's strategy involved consolidation."
2,1907,spring,Italy,"In this turn, Italy's strategy involved expansion, consolidation. The nation expanded into neutral territories, claiming Spa."
2,1907,spring,France,"In this turn, France's strategy involved consolidation."
